file,lat,lon,variables,start_time,end_time
BS_TS_TG_IOC-erdek.nc,40.38990020751953,27.845199584960938,"TIME_QC, SLEV, SLEV_QC",2020-11-04 21:59:59.999996672,2022-12-31 23:00:00.000003328
BS_TS_TG_IOC-maer.nc,40.96900177001953,27.962200164794922,"TIME_QC, SLEV, SLEV_QC",2017-01-01 14:00:00.000003328,2023-08-03 12:59:59.999996416
BS_TS_TG_IOC-yalo.nc,40.6619987487793,29.277700424194336,"TIME_QC, SLEV, SLEV_QC",2020-11-04 23:00:00.000003328,2023-09-30 23:00:00.000003584
GL_TS_TG_AjaccioTG_01minute.nc,41.922698974609375,8.762900352478027,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2009-12-01 00:03:14.000000000,2024-07-03 13:17:00.000000000
GL_TS_TG_AjaccioTG_02minute.nc,41.922698974609375,8.762900352478027,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",1996-11-06 07:32:00.000000000,1997-04-09 12:20:00.000000256
GL_TS_TG_AjaccioTG_05minute.nc,41.922698974609375,8.762900352478027,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",1997-05-07 11:30:00.000000000,2024-04-21 22:13:00.000000000
GL_TS_TG_AjaccioTG_10minute.nc,41.922698974609375,8.762900352478027,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2000-05-25 15:12:00.000000256,2025-09-30 23:50:00.000000000
GL_TS_TG_AjaccioTG_60minute.nc,41.922698974609375,8.762900352478027,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",1981-07-25 23:00:00.000000000,2025-09-30 22:00:00.000000000
GL_TS_TG_BaieDuLazaretTG_02minute.nc,43.080501556396484,5.902520179748535,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2019-04-29 12:10:03.000000256,2025-12-31 23:58:44.000000000
GL_TS_TG_BaieDuLazaretTG_05minute.nc,43.080501556396484,5.902520179748535,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2016-03-19 13:40:00.000000000,2016-03-19 14:20:00.000000000
GL_TS_TG_BaieDuLazaretTG_10minute.nc,43.080501556396484,5.902520179748535,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2015-03-13 09:45:00.000000000,2019-03-13 06:50:04.000000000
GL_TS_TG_BregaillonTG_02minute.nc,43.105201721191406,5.885499954223633,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2021-01-01 00:01:54.000000000,2025-12-31 23:58:42.000000000
GL_TS_TG_BregaillonTG_10minute.nc,43.105201721191406,5.885499954223633,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2013-10-17 00:00:00.000000000,2018-04-09 12:40:00.000000000
GL_TS_TG_CannesTG_02minute.nc,43.54253005981445,7.0335001945495605,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2025-07-26 15:21:33.000000000,2025-12-31 23:58:01.000000000
GL_TS_TG_CassisTG_02minute.nc,43.213401794433594,5.535749912261963,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2021-01-01 00:00:17.000000000,2025-12-31 23:59:11.000000000
GL_TS_TG_CenturiTG_01minute.nc,42.96577835083008,9.34982967376709,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2010-10-21 07:34:29.000000000,2025-12-27 18:08:00.000000000
GL_TS_TG_CenturiTG_10minute.nc,42.96577835083008,9.34982967376709,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2010-10-21 08:39:59.999999744,2025-09-30 23:50:00.000000000
GL_TS_TG_CenturiTG_60minute.nc,42.96577835083008,9.34982967376709,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2010-10-21 09:00:00.000000000,2025-09-30 22:00:00.000000000
GL_TS_TG_EndoumeTG_02minute.nc,43.28007125854492,5.3489298820495605,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2025-07-27 09:21:10.000000000,2025-12-31 23:59:00.000000000
GL_TS_TG_FosSurMerTG_01minute.nc,43.40494155883789,4.892940044403076,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2010-07-27 08:16:11.999999744,2023-09-29 08:58:00.000000000
GL_TS_TG_FosSurMerTG_05minute.nc,43.40494155883789,4.892940044403076,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2006-01-31 12:05:00.000000000,2006-11-22 09:30:00.000000000
GL_TS_TG_FosSurMerTG_10minute.nc,43.40494155883789,4.892940044403076,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2006-01-31 12:05:00.000000000,2023-09-29 09:00:00.000000000
GL_TS_TG_FosSurMerTG_60minute.nc,43.40494155883789,4.892940044403076,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2006-01-31 13:00:00.000000000,2023-03-31 21:00:00.000000000
GL_TS_TG_GiensLaMadragueTG_02minute.nc,43.040000915527344,6.110050201416016,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2019-04-22 12:37:09.000000000,2025-12-31 23:59:38.000000000
GL_TS_TG_GiensLaMadragueTG_10minute.nc,43.040000915527344,6.110050201416016,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2015-11-13 20:50:04.000000000,2019-04-22 12:37:08.000000000
GL_TS_TG_IleRousseTG_01minute.nc,42.63959884643555,8.935239791870117,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2012-10-02 08:13:17.000000000,2023-10-30 15:07:00.000000000
GL_TS_TG_IleRousseTG_05minute.nc,42.63959884643555,8.935239791870117,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2015-08-21 08:50:00.000000000,2015-09-27 12:24:53.000000000
GL_TS_TG_IleRousseTG_10minute.nc,42.63959884643555,8.935239791870117,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2013-04-17 00:00:00.000000000,2025-09-30 23:50:00.000000000
GL_TS_TG_IleRousseTG_60minute.nc,42.63959884643555,8.935239791870117,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2013-04-17 01:00:00.000000000,2025-09-30 22:00:00.000000000
GL_TS_TG_LaCapteTG_02minute.nc,43.065399169921875,6.150700092315674,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2019-04-22 22:30:03.000000000,2025-12-31 23:59:00.000000000
GL_TS_TG_LaCapteTG_10minute.nc,43.065399169921875,6.150700092315674,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2016-11-29 05:10:04.000000000,2019-04-22 22:28:04.000000000
GL_TS_TG_LaCiotatTG_02minute.nc,43.172298431396484,5.608290195465088,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2019-04-13 00:00:04.000000000,2025-12-31 23:59:36.000000000
GL_TS_TG_LaFigueiretteTG_01minute.nc,43.48352813720703,6.933770179748535,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2011-09-05 08:39:04.000000000,2025-12-31 23:59:00.000000000
GL_TS_TG_LaFigueiretteTG_10minute.nc,43.48352813720703,6.933770179748535,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2011-05-26 14:00:00.000000000,2025-09-30 23:50:00.000000000
GL_TS_TG_LaFigueiretteTG_60minute.nc,43.48352813720703,6.933770179748535,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2011-05-26 15:00:00.000000000,2025-09-30 22:00:00.000000000
GL_TS_TG_LeBruscTG_02minute.nc,43.07749938964844,5.803500175476074,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2019-04-22 16:39:42.999999744,2025-12-31 23:59:12.000000000
GL_TS_TG_LeBruscTG_10minute.nc,43.07749938964844,5.803500175476074,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2016-07-18 18:00:05.000000000,2019-04-22 16:39:42.000000000
GL_TS_TG_LesOursinieresTG_02minute.nc,43.08470153808594,6.019499778747559,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2021-02-01 00:01:57.000000000,2025-12-31 23:59:55.000000000
GL_TS_TG_MarseilleTG_01minute.nc,43.278499603271484,5.353700160980225,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2009-12-01 00:04:11.000000000,2025-09-01 01:47:00.000000000
GL_TS_TG_MarseilleTG_10minute.nc,43.278499603271484,5.353700160980225,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",1998-10-26 16:20:00.000000000,2025-08-31 23:50:00.000000000
GL_TS_TG_MarseilleTG_60minute.nc,43.278499603271484,5.353700160980225,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",1849-11-01 01:00:00.000000000,2025-08-31 23:00:00.000000000
GL_TS_TG_MentonTG_02minute.nc,43.78499984741211,7.522500038146973,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2021-10-01 00:00:28.000000000,2025-12-31 23:59:45.000000000
GL_TS_TG_MonacoTG_01minute.nc,43.733001708984375,7.423699855804443,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2011-11-02 07:54:38.000000000,2025-12-31 23:59:00.000000000
GL_TS_TG_MonacoTG_10minute.nc,43.733001708984375,7.423699855804443,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",1999-04-15 16:20:00.000000000,2025-09-30 23:50:00.000000000
GL_TS_TG_MonacoTG_15minute.nc,43.733001708984375,7.423699855804443,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2000-04-13 13:00:00.000000000,2000-04-14 08:00:00.000000000
GL_TS_TG_MonacoTG_60minute.nc,43.733001708984375,7.423699855804443,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",1959-12-31 23:00:00.000000000,2025-09-30 22:00:00.000000000
GL_TS_TG_NiceTG_01minute.nc,43.69559860229492,7.2855000495910645,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2009-12-01 00:02:58.000000000,2025-12-31 23:59:00.000000000
GL_TS_TG_NiceTG_05minute.nc,43.69559860229492,7.2855000495910645,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2024-04-21 22:12:00.000000000,2024-04-21 22:12:00.000000000
GL_TS_TG_NiceTG_10minute.nc,43.69559860229492,7.2855000495910645,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",1998-03-18 19:00:00.000000000,2025-09-30 23:50:00.000000000
GL_TS_TG_NiceTG_60minute.nc,43.69559860229492,7.2855000495910645,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",1981-07-03 23:00:00.000000000,2025-09-30 22:00:00.000000000
GL_TS_TG_NiceVigicruesTG_05minute.nc,43.66413116455078,7.200049877166748,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2025-05-13 13:10:00.000000000,2025-12-31 23:55:00.000000000
GL_TS_TG_NiceVigicruesTG_15minute.nc,43.66413116455078,7.200049877166748,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2016-01-22 01:30:00.000000000,2025-06-23 11:00:00.000000000
GL_TS_TG_NiceVigicruesTG_20minute.nc,43.66413116455078,7.200049877166748,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2016-07-20 17:49:00.000000000,2017-12-16 12:12:00.000000256
GL_TS_TG_NiceVigicruesTG_60minute.nc,43.66413116455078,7.200049877166748,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2016-08-17 00:30:00.000000000,2018-02-28 22:30:00.000000000
GL_TS_TG_PorquerollesTG_02minute.nc,43.002601623535156,6.201519966125488,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2019-04-22 22:34:39.000000256,2025-12-31 23:59:54.000000000
GL_TS_TG_PorquerollesTG_10minute.nc,43.002601623535156,6.201519966125488,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2018-09-14 07:05:36.000000000,2019-04-22 22:32:39.000000000
GL_TS_TG_PortCamargueTG_05minute.nc,43.520320892333984,4.126399993896484,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2011-01-01 00:00:00.000000000,2023-08-05 07:30:00.000000000
GL_TS_TG_PortCamargueTG_60minute.nc,43.520320892333984,4.126399993896484,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2009-08-22 15:00:00.000000000,2012-12-31 18:00:00.000000000
GL_TS_TG_PortCrosTG_02minute.nc,43.00979995727539,6.381929874420166,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2019-05-16 13:40:04.000000000,2024-11-23 23:18:31.000000000
GL_TS_TG_PortCrosTG_10minute.nc,43.00979995727539,6.381929874420166,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2016-04-20 08:10:04.000000000,2019-05-16 13:38:04.000000000
GL_TS_TG_PortDeCarroTG_02minute.nc,43.3297004699707,5.042019844055176,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2019-02-16 00:00:04.000000000,2025-12-31 23:59:15.000000000
GL_TS_TG_PortDeLaRedonneTG_02minute.nc,43.33150100708008,5.218339920043945,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2021-02-01 00:01:46.999999744,2025-12-31 23:59:39.000000000
GL_TS_TG_PortDeStElmeTG_02minute.nc,43.07590103149414,5.899400234222412,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2019-04-22 21:00:04.000000000,2025-12-31 23:58:26.000000000
GL_TS_TG_PortDeStElmeTG_10minute.nc,43.07590103149414,5.899400234222412,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2016-02-12 08:20:08.000000000,2019-04-22 20:58:04.000000000
GL_TS_TG_PortFerreolTG_01minute.nc,43.35906982421875,6.717609882354736,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2012-04-29 05:27:57.000000000,2025-12-31 23:59:00.000000000
GL_TS_TG_PortFerreolTG_10minute.nc,43.35906982421875,6.717609882354736,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2012-03-29 00:00:00.000000000,2025-09-30 23:50:00.000000000
GL_TS_TG_PortFerreolTG_60minute.nc,43.35906982421875,6.717609882354736,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2012-03-29 01:00:00.000000000,2025-09-30 22:00:00.000000000
GL_TS_TG_PortLaNouvelleTG_01minute.nc,43.01470947265625,3.0641000270843506,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2013-05-29 12:03:15.000000000,2023-08-02 07:40:00.000000000
GL_TS_TG_PortLaNouvelleTG_10minute.nc,43.01470947265625,3.0641000270843506,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2009-08-22 14:10:00.000000000,2025-09-30 23:50:00.000000000
GL_TS_TG_PortLaNouvelleTG_60minute.nc,43.01470947265625,3.0641000270843506,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2009-08-22 15:00:00.000000000,2025-09-30 22:00:00.000000000
GL_TS_TG_PortVendresTG_01minute.nc,42.52009963989258,3.107300043106079,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2005-01-22 00:01:00.000000000,2025-12-31 23:59:00.000000000
GL_TS_TG_PortVendresTG_02minute.nc,42.52009963989258,3.107300043106079,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2003-11-27 00:02:00.000000000,2004-08-23 15:44:00.000000000
GL_TS_TG_PortVendresTG_05minute.nc,42.52009963989258,3.107300043106079,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2009-10-26 11:15:00.000000000,2024-04-21 22:12:00.000000000
GL_TS_TG_PortVendresTG_10minute.nc,42.52009963989258,3.107300043106079,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2000-10-16 16:00:00.000000000,2025-09-30 23:50:00.000000000
GL_TS_TG_PortVendresTG_60minute.nc,42.52009963989258,3.107300043106079,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",1981-12-28 22:00:00.000000000,2025-09-30 22:00:00.000000000
GL_TS_TG_SaintLouisMourillonTG_02minute.nc,43.105899810791016,5.936999797821045,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2017-10-26 16:10:03.999999744,2025-12-31 23:58:30.000000000
GL_TS_TG_SaintLouisMourillonTG_10minute.nc,43.105899810791016,5.936999797821045,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2015-12-18 08:20:04.000000000,2017-10-26 06:50:04.000000000
GL_TS_TG_SeteTG_01minute.nc,43.400001525878906,3.70169997215271,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2011-07-01 09:18:29.999999744,2025-12-31 23:59:00.000000000
GL_TS_TG_SeteTG_05minute.nc,43.400001525878906,3.70169997215271,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2004-09-03 08:05:00.000000000,2024-04-21 22:13:00.000000000
GL_TS_TG_SeteTG_10minute.nc,43.400001525878906,3.70169997215271,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",1984-06-04 09:00:00.000000000,2025-09-30 23:50:00.000000000
GL_TS_TG_SeteTG_60minute.nc,43.400001525878906,3.70169997215271,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",1956-04-23 07:00:00.000000000,2025-09-30 22:00:00.000000000
GL_TS_TG_SolenzaraTG_01minute.nc,41.85686111450195,9.403829574584961,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2010-10-25 06:56:00.999999744,2025-12-31 23:59:00.000000000
GL_TS_TG_SolenzaraTG_05minute.nc,41.85686111450195,9.403829574584961,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2019-09-01 07:09:59.000000000,2024-04-21 22:13:00.000000000
GL_TS_TG_SolenzaraTG_10minute.nc,41.85686111450195,9.403829574584961,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2002-03-19 12:22:00.000000000,2025-09-30 23:50:00.000000000
GL_TS_TG_SolenzaraTG_60minute.nc,41.85686111450195,9.403829574584961,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",1977-04-16 10:00:00.000000000,2025-09-30 22:00:00.000000000
GL_TS_TG_TamarisTG_02minute.nc,43.090999603271484,5.901120185852051,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2021-02-01 00:01:33.000000000,2025-12-31 23:59:49.000000000
GL_TS_TG_TamarisTG_10minute.nc,43.090999603271484,5.901120185852051,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2015-03-18 09:15:00.000000000,2018-04-09 12:15:00.000000000
GL_TS_TG_ToulonTG_01minute.nc,43.122798919677734,5.914599895477295,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2010-04-09 08:57:12.000000000,2025-12-31 23:59:00.000000000
GL_TS_TG_ToulonTG_05minute.nc,43.122798919677734,5.914599895477295,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",2011-07-07 13:40:01.000000000,2024-04-21 22:12:00.000000000
GL_TS_TG_ToulonTG_10minute.nc,43.122798919677734,5.914599895477295,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",1998-03-18 10:50:00.000000256,2025-09-30 23:50:00.000000000
GL_TS_TG_ToulonTG_60minute.nc,43.122798919677734,5.914599895477295,"TIME_QC, DC_REFERENCE, SLEV, SLEV_QC",1960-12-31 23:00:00.000000000,2025-09-30 09:00:00.000000000
IR_TS_TG_AlboranTG.nc,35.93880081176758,-3.0343000888824463,"TIME_QC, SLEV, SLEV_QC",2019-11-01 05:00:00.000000000,2022-04-07 18:00:00.000000000
IR_TS_TG_AlcudiaTG.nc,39.83456039428711,3.138979911804199,"TIME_QC, SLEV, SLEV_QC, SLEV_DM",2009-09-11 05:00:00.000000000,2026-01-31 23:00:00.000000000
IR_TS_TG_AlgecirasTG.nc,36.176998138427734,-5.398379802703857,"TIME_QC, SLEV, SLEV_QC, SLEV_DM",2009-07-16 19:00:00.000000000,2026-01-31 23:00:00.000000000
IR_TS_TG_Alicante2TG.nc,38.338890075683594,-0.48138999938964844,"TIME_QC, ATMS, ATMS_QC, ATMS_DM, SLEV, SLEV_QC",2019-11-01 00:00:00.000000000,2026-01-31 23:50:00.000000000
IR_TS_TG_AlicanteTG.nc,38.33829116821289,-0.4778600037097931,"TIME_QC, SLEV, SLEV_QC",2019-11-01 05:00:00.000000000,2026-01-31 20:00:00.000000000
IR_TS_TG_Almeria2TG.nc,36.83190155029297,-2.4809000492095947,"TIME_QC, SLEV, SLEV_QC, SLEV_DM",2016-01-01 05:00:00.000000000,2025-02-06 11:00:00.000000000
IR_TS_TG_Almeria3TG.nc,36.83222961425781,-2.484950065612793,"TIME_QC, SLEV, SLEV_QC",2019-11-01 05:00:00.000000000,2026-01-31 23:00:00.000000000
IR_TS_TG_AlmeriaTG.nc,36.830020904541016,-2.4783499240875244,"TIME_QC, SLEV, SLEV_QC, SLEV_DM",2006-01-01 15:00:00.000000000,2026-01-28 04:00:00.000000000
IR_TS_TG_BarbateTG.nc,36.1851806640625,-5.933277130126953,"TIME_QC, SLEV, SLEV_QC",2025-01-14 06:00:00.000000000,2026-01-31 23:00:00.000000000
IR_TS_TG_Barcelona2TG.nc,41.36297607421875,2.1870241165161133,"TIME_QC, SLEV, SLEV_QC",2023-06-08 15:00:00.000000000,2026-01-31 23:00:00.000000000
